DATAFLOW,MEASURE: Measure,AGE: Age,SEX: Sex,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,REPYEAREND: Reporting Year End Day
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,7: Northern Territory,A: Annual,2018,80,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,7: Northern Territory,A: Annual,2019,80,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,7: Northern Territory,A: Annual,2020,60,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,7: Northern Territory,A: Annual,2021,30,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,7: Northern Territory,A: Annual,2022,130,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,3: Queensland,A: Annual,2012,2130,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,3: Queensland,A: Annual,2013,1880,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,3: Queensland,A: Annual,2014,1630,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,3: Queensland,A: Annual,2015,1550,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,3: Queensland,A: Annual,2016,1600,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,3: Queensland,A: Annual,2017,1730,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,3: Queensland,A: Annual,2018,1660,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,3: Queensland,A: Annual,2019,1810,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,3: Queensland,A: Annual,2020,1590,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,3: Queensland,A: Annual,2021,580,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,2: Females,3: Queensland,A: Annual,2022,1300,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,1: Males,1: New South Wales,A: Annual,2012,2620,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,1: Males,1: New South Wales,A: Annual,2013,2630,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,1: Males,1: New South Wales,A: Annual,2014,2480,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,1: Males,1: New South Wales,A: Annual,2015,2380,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,1: Males,1: New South Wales,A: Annual,2016,2640,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,1: Males,1: New South Wales,A: Annual,2017,3170,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,1: Males,1: New South Wales,A: Annual,2018,3220,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,1: Males,1: New South Wales,A: Annual,2019,2800,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,1: Males,1: New South Wales,A: Annual,2020,2680,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,1: Males,1: New South Wales,A: Annual,2021,2000,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,1: Males,1: New South Wales,A: Annual,2022,2060,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A59: 5-9,1: Males,3: Queensland,A: Annual,2012,2710,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A59: 5-9,1: Males,3: Queensland,A: Annual,2013,2530,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A59: 5-9,1: Males,3: Queensland,A: Annual,2014,2110,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A59: 5-9,1: Males,3: Queensland,A: Annual,2015,1880,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A59: 5-9,1: Males,3: Queensland,A: Annual,2016,2070,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A59: 5-9,1: Males,3: Queensland,A: Annual,2017,2170,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A59: 5-9,1: Males,3: Queensland,A: Annual,2018,2120,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A59: 5-9,1: Males,3: Queensland,A: Annual,2019,2190,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A59: 5-9,1: Males,3: Queensland,A: Annual,2020,1960,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A59: 5-9,1: Males,3: Queensland,A: Annual,2021,750,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A59: 5-9,1: Males,3: Queensland,A: Annual,2022,1590,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,2: Females,7: Northern Territory,A: Annual,2012,400,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,2: Females,7: Northern Territory,A: Annual,2013,380,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,2: Females,7: Northern Territory,A: Annual,2014,360,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,2: Females,7: Northern Territory,A: Annual,2015,370,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,2: Females,7: Northern Territory,A: Annual,2016,340,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,2: Females,7: Northern Territory,A: Annual,2017,360,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,2: Females,7: Northern Territory,A: Annual,2018,310,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,2: Females,7: Northern Territory,A: Annual,2019,320,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,2: Females,7: Northern Territory,A: Annual,2020,250,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,2: Females,7: Northern Territory,A: Annual,2021,100,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,2: Females,7: Northern Territory,A: Annual,2022,300,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A50: 50-54,2: Females,5: Western Australia,A: Annual,2012,950,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A50: 50-54,2: Females,5: Western Australia,A: Annual,2013,910,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A50: 50-54,2: Females,5: Western Australia,A: Annual,2014,720,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A50: 50-54,2: Females,5: Western Australia,A: Annual,2015,610,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A50: 50-54,2: Females,5: Western Australia,A: Annual,2016,650,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A50: 50-54,2: Females,5: Western Australia,A: Annual,2017,620,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A50: 50-54,2: Females,5: Western Australia,A: Annual,2018,600,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A50: 50-54,2: Females,5: Western Australia,A: Annual,2019,760,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A50: 50-54,2: Females,5: Western Australia,A: Annual,2020,960,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A50: 50-54,2: Females,5: Western Australia,A: Annual,2021,270,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A50: 50-54,2: Females,5: Western Australia,A: Annual,2022,500,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A40: 40-44,2: Females,4: South Australia,A: Annual,2012,680,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A40: 40-44,2: Females,4: South Australia,A: Annual,2013,600,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A40: 40-44,2: Females,4: South Australia,A: Annual,2014,590,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A40: 40-44,2: Females,4: South Australia,A: Annual,2015,540,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A40: 40-44,2: Females,4: South Australia,A: Annual,2016,510,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A40: 40-44,2: Females,4: South Australia,A: Annual,2017,550,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A40: 40-44,2: Females,4: South Australia,A: Annual,2018,600,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A40: 40-44,2: Females,4: South Australia,A: Annual,2019,660,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A40: 40-44,2: Females,4: South Australia,A: Annual,2020,660,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A40: 40-44,2: Females,4: South Australia,A: Annual,2021,230,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A40: 40-44,2: Females,4: South Australia,A: Annual,2022,550,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A20: 20-24,2: Females,6: Tasmania,A: Annual,2012,360,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A20: 20-24,2: Females,6: Tasmania,A: Annual,2013,360,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A20: 20-24,2: Females,6: Tasmania,A: Annual,2014,400,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A20: 20-24,2: Females,6: Tasmania,A: Annual,2015,480,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A20: 20-24,2: Females,6: Tasmania,A: Annual,2016,440,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A20: 20-24,2: Females,6: Tasmania,A: Annual,2017,490,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A20: 20-24,2: Females,6: Tasmania,A: Annual,2018,520,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A20: 20-24,2: Females,6: Tasmania,A: Annual,2019,550,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A20: 20-24,2: Females,6: Tasmania,A: Annual,2020,460,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A20: 20-24,2: Females,6: Tasmania,A: Annual,2021,80,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A20: 20-24,2: Females,6: Tasmania,A: Annual,2022,380,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A60: 60-64,1: Males,2: Victoria,A: Annual,2012,830,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A60: 60-64,1: Males,2: Victoria,A: Annual,2013,870,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A60: 60-64,1: Males,2: Victoria,A: Annual,2014,800,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A60: 60-64,1: Males,2: Victoria,A: Annual,2015,950,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A60: 60-64,1: Males,2: Victoria,A: Annual,2016,1060,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A60: 60-64,1: Males,2: Victoria,A: Annual,2017,1300,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A60: 60-64,1: Males,2: Victoria,A: Annual,2018,1140,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A60: 60-64,1: Males,2: Victoria,A: Annual,2019,1770,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A60: 60-64,1: Males,2: Victoria,A: Annual,2020,3190,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A60: 60-64,1: Males,2: Victoria,A: Annual,2021,420,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A60: 60-64,1: Males,2: Victoria,A: Annual,2022,1140,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,2: Females,5: Western Australia,A: Annual,2012,520,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,2: Females,5: Western Australia,A: Annual,2013,720,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,2: Females,5: Western Australia,A: Annual,2014,580,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,2: Females,5: Western Australia,A: Annual,2015,620,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,2: Females,5: Western Australia,A: Annual,2016,680,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,2: Females,5: Western Australia,A: Annual,2017,720,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,2: Females,5: Western Australia,A: Annual,2018,700,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,2: Females,5: Western Australia,A: Annual,2019,1060,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,2: Females,5: Western Australia,A: Annual,2020,2500,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,2: Females,5: Western Australia,A: Annual,2021,300,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,2: Females,5: Western Australia,A: Annual,2022,740,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,3: Persons,AUS: Australia,A: Annual,2012,18910,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,3: Persons,AUS: Australia,A: Annual,2013,18240,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,3: Persons,AUS: Australia,A: Annual,2014,17260,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,3: Persons,AUS: Australia,A: Annual,2015,16530,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,3: Persons,AUS: Australia,A: Annual,2016,16910,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,3: Persons,AUS: Australia,A: Annual,2017,19090,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,3: Persons,AUS: Australia,A: Annual,2018,17520,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,3: Persons,AUS: Australia,A: Annual,2019,18430,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,3: Persons,AUS: Australia,A: Annual,2020,16220,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,3: Persons,AUS: Australia,A: Annual,2021,7590,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A10: 10-14,3: Persons,AUS: Australia,A: Annual,2022,15390,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,3: Persons,AUS: Australia,A: Annual,2012,57220,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,3: Persons,AUS: Australia,A: Annual,2013,58350,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,3: Persons,AUS: Australia,A: Annual,2014,55600,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,3: Persons,AUS: Australia,A: Annual,2015,56350,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,3: Persons,AUS: Australia,A: Annual,2016,58790,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,3: Persons,AUS: Australia,A: Annual,2017,64780,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,3: Persons,AUS: Australia,A: Annual,2018,62300,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,3: Persons,AUS: Australia,A: Annual,2019,64500,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,3: Persons,AUS: Australia,A: Annual,2020,55610,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,3: Persons,AUS: Australia,A: Annual,2021,20300,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A30: 30-34,3: Persons,AUS: Australia,A: Annual,2022,46600,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,3: Persons,6: Tasmania,A: Annual,2012,140,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,3: Persons,6: Tasmania,A: Annual,2013,160,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,3: Persons,6: Tasmania,A: Annual,2014,140,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,3: Persons,6: Tasmania,A: Annual,2015,130,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,3: Persons,6: Tasmania,A: Annual,2016,130,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,3: Persons,6: Tasmania,A: Annual,2017,170,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,3: Persons,6: Tasmania,A: Annual,2018,150,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,3: Persons,6: Tasmania,A: Annual,2019,180,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,3: Persons,6: Tasmania,A: Annual,2020,240,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,3: Persons,6: Tasmania,A: Annual,2021,90,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,A45: 45-49,3: Persons,6: Tasmania,A: Annual,2022,130,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,3: Persons,2: Victoria,A: Annual,2012,2340,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,3: Persons,2: Victoria,A: Annual,2013,2770,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,3: Persons,2: Victoria,A: Annual,2014,2510,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,3: Persons,2: Victoria,A: Annual,2015,2880,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,3: Persons,2: Victoria,A: Annual,2016,3250,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,3: Persons,2: Victoria,A: Annual,2017,3860,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,3: Persons,2: Victoria,A: Annual,2018,3320,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,3: Persons,2: Victoria,A: Annual,2019,5270,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,3: Persons,2: Victoria,A: Annual,2020,12980,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,3: Persons,2: Victoria,A: Annual,2021,1420,NUM: Number,,,30-6: Year Ending 30 June
ABS:NOM_FY(1.0.0),1: NOM arrivals,6599: 65 and over,3: Persons,2: Victoria,A: Annual,2022,4960,NUM: Number,,,30-6: Year Ending 30 June
